F1,F2,Label
2135_6,2676_0,0
2676_0,2446_16,0
2446_16,2123_1,0
2044_27,2123_1,0
2123_1,2790_16,0
2102_6,2641_0,0
2641_0,2059_3,0
2622_9,2307_39,0
2307_39,2224_2,0
2102_7,2059_2,0
2790_17,2123_0,0
2307_38,2224_3,0
2224_3,2762_0,0
2618_2,2413_13,0
2413_13,2465_3,0
2954_21,2143_13,0
2991_1,2444_4,0
2000_0,2618_3,0
2115_25,2762_1,0
2762_1,2639_4,0
2639_4,2701_8,0
2541_23,2991_0,0
2413_12,2465_2,0
2736_8,2528_0,0
2400_41,2330_3,0
2330_3,2473_5,0
2736_9,2528_1,0
2528_1,2400_40,0
2400_40,2473_4,0
2473_4,2330_2,0
2823_14,2748_13,0
2748_13,2436_17,0
2436_17,2176_1,0
2176_1,2166_17,0
2166_17,2157_6,0
2157_6,2614_0,0
2614_0,2884_8,0
2884_8,2271_2,0
2271_2,2927_12,0
2166_16,2614_1,0
2614_1,2884_9,0
2823_15,2748_12,0
2748_12,2635_6,0
2635_6,2176_0,0
2532_5,2271_3,0
2524_2,2377_39,0
2071_43,2379_20,0
2778_4,2623_1,0
2914_10,2141_0,0
2379_21,2267_5,0
2267_5,2524_3,0
2524_3,2377_38,0
2377_38,2122_8,0
2122_8,2914_11,0
2914_11,2141_1,0
2852_28,2876_10,0
2001_9,2745_39,0
2062_0,2721_6,0
2721_6,2118_2,0
2118_2,2443_43,0
2531_23,2001_8,0
2119_33,2365_2,0
2876_11,2852_29,0
2852_29,2763_9,0
2763_9,2118_3,0
2118_3,2443_42,0
2443_42,2700_0,0
2745_38,2721_7,0
2721_7,2062_1,0
2917_23,2529_8,0
2074_6,2716_7,0
2716_7,2055_1,0
2055_1,2430_3,0
2430_3,2228_0,0
2228_0,2499_49,0
2754_9,2055_0,0
2055_0,2716_6,0
2074_7,2529_9,0
2430_2,2228_1,0
2291_33,2958_8,0
2324_13,2860_4,0
2622_24,2949_23,0
2949_23,2291_32,0
2069_15,2876_2,0
2876_2,2763_47,0
2763_47,2684_38,0
2684_38,2647_11,0
2647_11,2288_10,0
2417_32,2685_3,0
2647_10,2288_11,0
2069_14,2763_46,0
2763_46,2684_39,0
2684_39,2876_3,0
2876_3,2685_2,0
2874_57,2213_16,0
2794_37,2480_7,0
2818_21,2955_2,0
2955_2,2989_39,0
2989_39,2094_14,0
2725_11,2094_14,0
2094_14,2883_26,0
2883_26,2275_11,0
2787_4,2329_39,0
2818_20,2480_6,0
2480_6,2989_38,0
2989_38,2955_3,0
2275_10,2329_38,0
2329_38,2787_5,0
2883_27,2725_10,0
2725_10,2736_43,0
2644_22,2385_54,0
2385_54,2246_13,0
2246_13,2818_1,0
2818_1,2943_4,0
2189_0,2397_8,0
2818_0,2688_8,0
2246_12,2962_2,0
2644_23,2823_2,0
2823_2,2374_43,0
2802_5,2294_6,0
2294_6,2959_0,0
2959_0,2802_4,0
2802_4,2959_1,0
2959_1,2294_7,0
2374_42,2249_36,0
2249_36,2480_23,0
2249_37,2480_22,0
2814_2,2991_27,0
2755_11,2357_20,0
2205_11,2607_20,0
2916_4,2598_4,0
2607_21,2205_10,0
2205_10,2357_21,0
2755_10,2916_5,0
2916_5,2598_5,0
2188_9,2396_1,0
2068_29,2746_43,0
2746_43,2662_15,0
2662_15,2091_2,0
2091_2,2909_12,0
2909_12,2819_9,0
2819_9,2188_8,0
2188_8,2396_0,0
2091_3,2909_13,0
2068_28,2730_25,0
2730_25,2746_42,0
2746_42,2633_3,0
2633_3,2170_5,0
2170_5,2557_9,0
2500_11,2534_0,0
2750_32,2291_44,0
2199_27,2048_9,0
2048_9,2811_14,0
2811_14,2749_0,0
2749_0,2557_8,0
2557_8,2612_5,0
2612_5,2500_10,0
2500_10,2170_4,0
2170_4,2633_2,0
2048_8,2811_15,0
2811_15,2534_1,0
2534_1,2291_45,0
2750_33,2199_26,0
2533_13,2479_3,0
2486_33,2874_21,0
2503_1,2458_4,0
2458_4,2386_10,0
2166_3,2219_11,0
2219_11,2202_9,0
2202_9,2763_30,0
2763_30,2604_2,0
2604_2,2503_0,0
2503_0,2874_20,0
2479_2,2486_32,0
2202_8,2219_10,0
2604_3,2437_14,0
2386_11,2560_9,0
2560_9,2166_2,0
2166_2,2420_1,0
2420_1,2005_15,0
2777_39,2321_9,0
2321_9,2727_2,0
2598_24,2777_38,0
2219_4,2005_14,0
2005_14,2790_29,0
2790_29,2363_6,0
2363_6,2420_0,0
2321_8,2064_5,0
2129_7,2072_2,0
2072_2,2108_0,0
2354_6,2087_31,0
2129_6,2072_3,0
2072_3,2087_30,0
2530_21,2281_24,0
2877_13,2044_19,0
2124_16,2234_1,0
2599_18,2049_0,0
2422_21,2393_24,0
2393_24,2068_7,0
2068_7,2535_9,0
2535_9,2260_8,0
2739_11,2852_16,0
2852_16,2647_4,0
2647_4,2280_19,0
2249_41,2561_0,0
2561_0,2222_6,0
2222_6,2358_4,0
2358_4,2995_39,0
2647_5,2117_14,0
2852_17,2995_38,0
2995_38,2358_5,0
2249_40,2379_2,0
2222_7,2561_1,0
2561_1,2764_4,0
2171_13,2225_36,0
2225_36,2745_3,0
2709_20,2519_5,0
2442_0,2225_37,0
2225_37,2745_2,0
2519_4,2696_20,0
2696_20,2442_1,0
2442_1,2294_11,0
2412_11,2436_29,0
2436_29,2475_1,0
2475_1,2142_11,0
2746_34,2317_0,0
2772_2,2903_14,0
2903_14,2374_9,0
2746_35,2436_28,0
2977_35,2018_17,0
2783_33,2687_35,0
2694_8,2783_32,0
2977_34,2018_16,0
2687_34,2195_0,0
2883_18,2968_5,0
2968_5,2105_32,0
2949_3,2284_5,0
2833_1,2105_33,0
2105_33,2968_4,0
2968_4,2482_12,0
2386_3,2699_2,0
2699_2,2482_13,0
2482_13,2747_40,0
2386_2,2993_16,0
2993_16,2927_1,0
2097_6,2400_36,0
2927_0,2108_19,0
2108_19,2400_37,0
2400_37,2204_12,0
2754_12,2829_12,0
2068_17,2866_0,0
2866_0,2646_13,0
2646_13,2592_2,0
2592_3,2538_16,0
2538_16,2646_12,0
2847_6,2068_16,0
2068_16,2866_1,0
2866_1,2479_74,0
2479_74,2870_6,0
2655_41,2830_31,0
2830_31,2584_4,0
2584_4,2851_1,0
2071_34,2301_29,0
2655_40,2394_36,0
2394_36,2830_30,0
2830_30,2584_5,0
2584_5,2851_0,0
2851_0,2290_30,0
2290_30,2325_10,0
2071_35,2443_34,0
2486_3,2808_3,0
2808_3,2953_6,0
2953_6,2080_8,0
2280_50,2199_3,0
2199_3,2211_26,0
2486_2,2808_2,0
2829_5,2972_0,0
2972_0,2199_2,0
2199_2,2978_11,0
2986_22,2222_24,0
2222_24,2490_5,0
2490_5,2288_6,0
2288_6,2095_17,0
2724_12,2490_4,0
2288_7,2986_23,0
2964_6,2975_7,0
2975_7,2479_40,0
2479_40,2481_5,0
2481_5,2954_0,0
2325_25,2727_14,0
2123_31,2786_6,0
2786_6,2481_4,0
2948_14,2129_41,0
2129_41,2954_1,0
2954_1,2479_41,0
2383_39,2188_3,0
2188_3,2829_26,0
2790_0,2829_26,0
2855_30,2436_54,0
2188_2,2829_27,0
2829_27,2790_1,0
2068_22,2095_22,0
2724_27,2692_7,0
2692_7,2528_42,0
2222_10,2986_16,0
2095_23,2840_0,0
2528_43,2593_14,0
2222_11,2861_7,0
2861_7,2986_17,0
2986_17,2139_21,0
2645_14,2717_25,0
2761_42,2856_7,0
2856_7,2741_12,0
2211_12,2814_9,0
2814_9,2684_1,0
2684_1,2480_28,0
2717_24,2583_3,0
2583_3,2856_6,0
2856_6,2761_43,0
2761_43,2139_20,0
2139_20,2645_15,0
2645_15,2877_1,0
2814_8,2684_0,0
2684_0,2741_13,0
2741_13,2179_10,0
2179_10,2955_8,0
2989_33,2086_6,0
2086_6,2355_25,0
2355_25,2429_10,0
2777_44,2936_1,0
2329_33,2498_36,0
2498_36,2917_6,0
2917_6,2599_6,0
2599_6,2381_5,0
2381_5,2989_32,0
2355_24,2429_11,0
2429_11,2179_11,0
2498_37,2917_7,0
2917_7,2599_7,0
2329_32,2381_4,0
2381_4,2936_0,0
2281_58,2736_49,0
2736_49,2234_16,0
2644_28,2330_10,0
2090_0,2859_26,0
2716_18,2090_1,0
2644_29,2962_8,0
2962_8,2822_0,0
2822_0,2276_28,0
2276_28,2728_31,0
2324_19,2300_21,0
2295_4,2291_39,0
2947_30,2204_27,0
2949_29,2204_27,0
2204_27,2578_12,0
2578_12,2300_20,0
2300_20,2295_5,0
2822_1,2276_29,0
2949_28,2204_26,0
2204_26,2578_13,0
2578_13,2192_6,0
2192_6,2754_26,0
2947_31,2684_32,0
2780_34,2834_6,0
2834_6,2815_1,0
2815_1,2685_9,0
2685_9,2283_2,0
2876_9,2684_33,0
2684_33,2482_27,0
2482_27,2815_0,0
2815_0,2283_3,0
2834_7,2763_2,0
2119_38,2638_7,0
2638_7,2641_35,0
2641_35,2001_3,0
2531_28,2464_1,0
2990_3,2013_27,0
2411_16,2306_0,0
2531_29,2117_20,0
2763_3,2641_34,0
2641_34,2365_8,0
2990_2,2013_26,0
2013_26,2445_7,0
2445_7,2306_1,0
2306_1,2443_48,0
2443_48,2118_9,0
2118_9,2464_0,0
2529_2,2917_29,0
2658_16,2986_5,0
2986_5,2453_0,0
2453_0,2310_6,0
2310_6,2982_37,0
2982_37,2775_4,0
2393_11,2430_9,0
2754_3,2017_5,0
2017_5,2986_4,0
2986_4,2453_1,0
2453_1,2529_3,0
2529_3,2331_0,0
2331_0,2658_17,0
2124_22,2917_28,0
2017_4,2754_2,0
2393_10,2430_8,0
2412_25,2884_2,0
2884_2,2349_4,0
2349_4,2212_1,0
2115_2,2851_11,0
2851_11,2884_3,0
2212_0,2368_2,0
2115_3,2851_10,0
2338_26,2134_4,0
2171_27,2122_3,0
2792_13,2246_9,0
2246_9,2709_14,0
2755_52,2294_24,0
2294_24,2547_1,0
2547_1,2723_35,0
2246_8,2122_2,0
2127_11,2294_25,0
2696_14,2723_34,0
2723_34,2204_6,0
2204_6,2547_0,0
2547_0,2051_18,0
2051_18,2709_15,0
2888_0,2406_0,0
2406_0,2874_15,0
2701_3,2143_19,0
2143_19,2042_5,0
2042_5,2888_1,0
2888_1,2406_1,0
2406_1,2874_14,0
2307_9,2439_39,0
2042_4,2143_18,0
2063_3,2720_5,0
2720_5,2437_20,0
2699_30,2736_2,0
2736_2,2452_8,0
2452_8,2500_25,0
2500_25,2054_3,0
2054_3,2717_5,0
2452_9,2717_4,0
2717_4,2054_2,0
2699_31,2208_4,0
2199_12,2229_3,0
2229_3,2634_5,0
2634_5,2177_3,0
2213_9,2434_12,0
2821_11,2615_2,0
2251_7,2281_11,0
2281_11,2268_19,0
2268_19,2449_4,0
2449_4,2485_34,0
2485_34,2385_16,0
2821_10,2434_13,0
2634_4,2281_10,0
2512_0,2530_15,0
2485_35,2270_1,0
2407_10,2059_9,0
2059_9,2247_1,0
2598_11,2224_8,0
2224_8,2307_33,0
2307_33,2161_5,0
2622_3,2758_1,0
2758_1,2603_4,0
2603_4,2504_6,0
2504_6,2059_8,0
2598_10,2229_15,0
2229_15,2407_11,0
2758_0,2603_5,0
2603_5,2622_2,0
2622_2,2161_4,0
2161_4,2080_2,0
2486_9,2745_44,0
2745_44,2930_5,0
2480_16,2858_25,0
2858_25,2080_3,0
2745_45,2698_0,0
2199_8,2930_4,0
2930_4,2724_19,0
2652_10,2206_16,0
2206_16,2096_4,0
2829_18,2364_16,0
2364_16,2730_10,0
2730_10,2194_3,0
2194_3,2592_8,0
2260_10,2829_19,0
2194_2,2646_18,0
2646_18,2592_9,0
2357_14,2755_25,0
2069_21,2482_18,0
2699_9,2441_31,0
2441_31,2487_1,0
2952_4,2647_25,0
2386_9,2198_1,0
2198_1,2780_2,0
2780_2,2441_30,0
2441_30,2699_8,0
2699_8,2487_0,0
2069_20,2386_8,0
2780_3,2108_12,0
2108_12,2276_16,0
2602_40,2796_4,0
2796_4,2754_19,0
2622_10,2204_19,0
2204_19,2289_4,0
2796_5,2276_17,0
2276_17,2108_13,0
2204_18,2622_11,0
2622_11,2289_5,0
2740_10,2783_39,0
2783_39,2694_3,0
2644_16,2593_0,0
2593_0,2859_18,0
2859_18,2783_38,0
2783_38,2694_2,0
2223_12,2987_14,0
2307_44,2773_12,0
2773_12,2850_3,0
2883_12,2059_10,0
2773_13,2850_2,0
2850_2,2818_14,0
2682_4,2059_11,0
2059_11,2883_13,0
2883_13,2171_19,0
2400_4,2379_14,0
2379_14,2745_9,0
2129_37,2044_1,0
2379_15,2400_5,0
2745_8,2421_2,0
2421_2,2557_11,0
2557_11,2171_18,0
2707_6,2479_36,0
2479_36,2044_0,0
2129_36,2128_5,0
2374_3,2532_25,0
2130_14,2014_42,0
2014_42,2355_4,0
2338_19,2981_8,0
2128_4,2073_1,0
2436_22,2014_43,0
2014_43,2374_2,0
2769_4,2917_17,0
2917_17,2171_7,0
2171_7,2528_35,0
2833_41,2276_4,0
2839_30,2599_13,0
2769_5,2917_16,0
2917_16,2171_6,0
2839_31,2599_12,0
2599_12,2941_21,0
2241_5,2761_35,0
2605_0,2146_6,0
2146_6,2241_4,0
2411_29,2013_18,0
2013_18,2349_24,0
2349_24,2146_7,0
2605_1,2379_8,0
2379_8,2167_0,0
2761_34,2498_41,0
2077_10,2309_14,0
2300_4,2007_6,0
2007_6,2777_32,0
2777_32,2173_17,0
2300_5,2309_15,0
2309_15,2443_3,0
2077_11,2727_9,0
2462_4,2337_5,0
2348_19,2385_29,0
2011_1,2980_0,0
2980_0,2348_18,0
2348_18,2337_4,0
2337_4,2011_0,0
2011_0,2044_13,0
2044_13,2633_9,0
2557_3,2214_5,0
2214_5,2132_1,0
2650_0,2022_14,0
2022_14,2048_3,0
2214_4,2557_2,0
2557_2,2633_8,0
2048_2,2132_0,0
2132_0,2671_6,0
2069_5,2479_9,0
2105_0,2646_6,0
2541_16,2202_3,0
2202_3,2954_15,0
2646_7,2105_1,0
2105_1,2850_12,0
2850_12,2445_11,0
2445_11,2479_8,0
2954_14,2541_4,0
2378_0,2166_8,0
2166_8,2560_3,0
2635_0,2823_13,0
2748_14,2412_28,0
2412_28,2436_10,0
2635_1,2176_7,0
2176_7,2436_11,0
2823_12,2748_15,0
2748_15,2412_29,0
2349_8,2166_11,0
2166_11,2532_2,0
2927_14,2448_0,0
2379_27,2405_12,0
2290_41,2267_3,0
2267_3,2294_29,0
2294_29,2501_14,0
2501_14,2602_1,0
2602_1,2914_17,0
2914_17,2696_18,0
2723_38,2623_6,0
2623_6,2051_14,0
2655_31,2778_3,0
2267_2,2524_4,0
2524_4,2290_40,0
2709_18,2623_7,0
2294_28,2501_15,0
2501_15,2602_0,0
2602_0,2723_39,0
2723_39,2280_20,0
2889_5,2407_5,0
2876_17,2365_4,0
2700_6,2349_16,0
2062_7,2721_1,0
2876_16,2119_34,0
2119_34,2365_5,0
2365_5,2641_39,0
2641_39,2531_24,0
2531_24,2280_21,0
2280_21,2889_4,0
2889_4,2407_4,0
2721_0,2062_6,0
2055_6,2074_1,0
2228_7,2775_9,0
2055_7,2986_9,0
2775_8,2228_6,0
2422_18,2430_5,0
2430_5,2599_21,0
2599_21,2941_12,0
2941_12,2411_2,0
2012_16,2213_4,0
2213_4,2348_1,0
2348_1,2885_7,0
2885_7,2369_6,0
2369_6,2634_8,0
2634_8,2268_14,0
2268_14,2530_19,0
2116_10,2530_19,0
2485_39,2449_9,0
2135_0,2783_43,0
2783_43,2369_7,0
2012_17,2213_5,0
2885_6,2348_0,0
2348_0,2446_11,0
2446_11,2044_20,0
2853_12,2135_1,0
2135_1,2783_42,0
2783_42,2530_18,0
2116_11,2114_6,0
2268_15,2114_6,0
2485_38,2449_8,0
2449_8,2059_4,0
2229_19,2641_7,0
2123_6,2790_11,0
2090_32,2161_8,0
2059_5,2229_18,0
2229_18,2641_6,0
2090_33,2224_4,0
2224_4,2161_9,0
2465_4,2326_2,0
2326_2,2413_14,0
2762_6,2618_4,0
2465_5,2720_8,0
2720_8,2413_15,0
2444_2,2747_30,0
2747_30,2541_24,0
2541_24,2991_7,0
2954_27,2143_15,0
2143_15,2311_3,0
2311_3,2500_28,0
2524_10,2987_0,0
2330_4,2473_2,0
2473_2,2074_10,0
2037_7,2473_3,0
2311_2,2500_29,0
2208_9,2294_1,0
2294_1,2982_73,0
2823_5,2593_18,0
2823_4,2959_6,0
2959_6,2982_72,0
2982_72,2294_0,0
2593_19,2480_24,0
2858_17,2717_28,0
2717_28,2249_31,0
2717_29,2480_25,0
2480_25,2858_16,0
2249_30,2835_2,0
2205_16,2607_27,0
2607_27,2087_3,0
2321_40,2301_10,0
2598_3,2937_4,0
2937_4,2357_26,0
2755_17,2321_41,0
2321_41,2607_26,0
2607_26,2205_17,0
2205_17,2087_2,0
2087_2,2937_5,0
2937_5,2325_29,0
2301_11,2916_2,0
2916_2,2598_2,0
2598_2,2396_6,0
2396_6,2383_34,0
2383_34,2014_38,0
2689_6,2662_12,0
2014_39,2383_35,0
2383_35,2921_3,0
2921_3,2148_11,0
2746_45,2730_22,0
2730_22,2662_13,0
2091_4,2909_14,0
2909_14,2693_2,0
2622_23,2949_24,0
2949_24,2860_3,0
2949_25,2647_16,0
2647_16,2876_5,0
2876_5,2763_40,0
2763_40,2069_12,0
2213_10,2874_51,0
2874_51,2763_41,0
2763_41,2876_4,0
2876_4,2069_13,0
2069_13,2647_17,0
2647_17,2874_50,0
2874_50,2213_11,0
2213_11,2955_5,0
2480_0,2818_26,0
2773_21,2787_3,0
2787_3,2381_8,0
2883_21,2955_4,0
2818_27,2773_20,0
2275_17,2189_6,0
2189_6,2281_55,0
2740_23,2342_12,0
2342_12,2736_44,0
2736_44,2087_41,0
2736_45,2189_7,0
2189_7,2246_15,0
2246_15,2962_5,0
2962_5,2644_24,0
2138_11,2442_30,0
2442_30,2839_0,0
2839_0,2716_15,0
2215_0,2528_38,0
2528_38,2556_6,0
2499_70,2068_1,0
2068_1,2276_9,0
2422_27,2769_8,0
2124_11,2528_39,0
2528_39,2556_7,0
2883_2,2068_0,0
2068_0,2276_8,0
2276_8,2499_71,0
2013_14,2358_3,0
2358_3,2222_1,0
2761_38,2876_28,0
2876_28,2852_10,0
2222_0,2561_6,0
2561_6,2761_39,0
2013_15,2411_24,0
2411_24,2540_1,0
2540_1,2358_2,0
2225_31,2745_4,0
2171_14,2764_3,0
2764_3,2301_1,0
2930_11,2442_7,0
2519_2,2321_37,0
2321_37,2463_0,0
2171_15,2362_9,0
2225_30,2745_5,0
2745_5,2463_1,0
2463_1,2538_4,0
2538_4,2442_6,0
2442_6,2294_16,0
2294_16,2301_0,0
2301_0,2930_10,0
2930_10,2321_36,0
2321_36,2519_3,0
2475_6,2336_0,0
2336_0,2128_8,0
2412_16,2355_9,0
2629_0,2437_8,0
2454_0,2746_32,0
2746_32,2981_5,0
2981_5,2629_1,0
2629_1,2437_9,0
2437_9,2903_12,0
2214_8,2633_4,0
2811_13,2515_0,0
2750_35,2069_9,0
2277_1,2170_3,0
2170_3,2633_5,0
2633_5,2576_8,0
2576_8,2500_17,0
2214_9,2199_21,0
2277_0,2534_6,0
2534_6,2750_34,0
2458_3,2240_0,0
2486_34,2282_11,0
2282_11,2533_14,0
2954_18,2219_16,0
2219_16,2166_4,0
2166_4,2223_9,0
2223_9,2437_12,0
2437_12,2479_5,0
2486_35,2533_15,0
2533_15,2282_10,0
2282_10,2458_2,0
2503_7,2240_1,0
2541_9,2954_19,0
2219_17,2219_2,0
2219_2,2598_22,0
2229_27,2555_12,0
2727_5,2064_3,0
2005_13,2219_3,0
2219_3,2229_26,0
2229_26,2555_13,0
2555_13,2342_6,0
2598_23,2064_2,0
2348_14,2108_7,0
2108_7,2072_5,0
2337_8,2129_0,0
2129_0,2281_22,0
2877_15,2436_0,0
2436_0,2072_4,0
2072_4,2337_9,0
2337_9,2129_1,0
2129_1,2348_15,0
2877_14,2436_1,0
2436_1,2530_26,0
2829_15,2824_9,0
2824_9,2212_12,0
2646_14,2538_10,0
2866_7,2068_10,0
2646_15,2205_28,0
2205_28,2607_19,0
2607_19,2394_30,0
2394_30,2584_3,0
2584_3,2755_28,0
2357_19,2870_1,0
2325_16,2290_36,0
2071_33,2357_18,0
2357_18,2870_0,0
2870_0,2755_29,0
2607_18,2851_7,0
2851_7,2205_29,0
2205_29,2394_31,0
2394_31,2584_2,0
2584_2,2071_32,0
2071_32,2494_12,0
2486_4,2808_4,0
2443_33,2829_3,0
2211_21,2978_17,0
2978_17,2199_4,0
2119_42,2280_57,0
2280_57,2930_8,0
2639_31,2139_13,0
2443_32,2829_2,0
2858_28,2486_5,0
2953_0,2486_5,0
2486_5,2808_5,0
2808_5,2930_9,0
2930_9,2280_56,0
2280_56,2639_30,0
2639_30,2978_16,0
2978_16,2211_20,0
2199_5,2119_43,0
2119_43,2589_9,0
2724_14,2288_1,0
2222_23,2724_15,0
2986_24,2222_22,0
2783_34,2018_10,0
2018_11,2764_24,0
2764_24,2977_33,0
2977_33,2783_35,0
2783_35,2083_16,0
2687_33,2307_49,0
2251_10,2105_35,0
2105_35,2968_2,0
2968_3,2105_34,0
2105_34,2833_6,0
2833_6,2949_4,0
2699_4,2439_42,0
2826_30,2993_10,0
2993_10,2482_14,0
2826_31,2993_11,0
2910_6,2300_12,0
2400_31,2754_14,0
2754_14,2927_7,0
2204_15,2097_0,0
2400_30,2355_22,0
2355_22,2429_17,0
2086_1,2179_17,0
2179_17,2381_2,0
2381_2,2329_34,0
2329_34,2787_9,0
2917_1,2599_1,0
2757_12,2355_23,0
2381_3,2787_8,0
2787_8,2498_30,0
2498_30,2917_0,0
2917_0,2599_0,0
2599_0,2329_35,0
2329_35,2397_4,0
2764_10,2397_5,0
2397_5,2901_6,0
2295_3,2693_8,0
2693_8,2300_26,0
2300_26,2803_0,0
2622_29,2204_20,0
2578_15,2947_37,0
2947_37,2754_20,0
2295_2,2958_4,0
2300_27,2947_36,0
2947_36,2754_21,0
2754_21,2204_21,0
2204_21,2622_28,0
2622_28,2578_14,0
2578_14,2184_6,0
2482_21,2684_35,0
2684_35,2283_5,0
2834_1,2482_20,0
2834_0,2283_4,0
2299_1,2129_47,0
2129_47,2087_9,0
2087_9,2481_2,0
2481_2,2975_0,0
2598_9,2325_22,0
2325_22,2727_13,0
2975_1,2299_0,0
2129_46,2087_8,0
2948_13,2123_37,0
2123_37,2786_0,0
2916_8,2727_12,0
2790_7,2829_21,0
2829_21,2188_4,0
2188_4,2921_8,0
2662_18,2646_20,0
2855_37,2068_24,0
2829_20,2790_6,0
2790_6,2188_5,0
2188_5,2730_28,0
2436_52,2662_19,0
2662_19,2855_36,0
2855_36,2692_0,0
2692_0,2802_8,0
2840_6,2819_10,0
2839_41,2692_1,0
2840_7,2819_11,0
2819_11,2856_0,0
2645_13,2684_6,0
2741_15,2645_12,0
2645_12,2856_1,0
2717_23,2583_4,0
2741_14,2684_7,0
2874_12,2888_7,0
2888_7,2406_7,0
2406_7,2115_29,0
2427_0,2639_8,0
2701_4,2042_2,0
2138_0,2441_41,0
2364_7,2427_1,0
2427_1,2639_9,0
2639_9,2445_28,0
2874_13,2888_6,0
2888_6,2406_6,0
2138_1,2441_40,0
2042_3,2701_5,0
2701_5,2119_6,0
2119_6,2054_4,0
2054_4,2717_2,0
2717_2,2500_22,0
2500_22,2075_3,0
2075_3,2699_37,0
2229_5,2372_0,0
2075_2,2699_36,0
2699_36,2717_3,0
2717_3,2054_5,0
2500_23,2229_4,0
2372_1,2199_15,0
2348_20,2385_10,0
2156_2,2615_4,0
2615_4,2385_11,0
2485_32,2281_17,0
2281_17,2925_11,0
2512_7,2229_13,0
2247_6,2504_0,0
2077_29,2603_3,0
2622_4,2503_11,0
2407_16,2266_0,0
2229_12,2504_1,0
2504_1,2247_7,0
2247_7,2622_5,0
2077_28,2205_9,0
2205_9,2344_9,0
2117_26,2638_0,0
2306_7,2445_1,0
2013_20,2411_11,0
2411_11,2139_8,0
2139_8,2464_6,0
2745_34,2141_11,0
2141_11,2641_33,0
2641_33,2638_1,0
2638_1,2763_4,0
2763_4,2852_24,0
2745_35,2139_9,0
2139_9,2141_10,0
2141_10,2445_0,0
2445_0,2306_6,0
2411_10,2990_5,0
2658_11,2529_5,0
2411_9,2941_19,0
2754_4,2017_2,0
2393_16,2982_30,0
2472_1,2529_4,0
2529_4,2308_10,0
2308_10,2453_6,0
2453_6,2986_3,0
2986_3,2393_17,0
2499_45,2982_31,0
2212_6,2551_0,0
2551_0,2884_5,0
2884_5,2349_3,0
2412_22,2823_19,0
2134_2,2412_23,0
2412_23,2823_18,0
2233_0,2551_1,0
2551_1,2212_7,0
2349_2,2884_4,0
2134_3,2640_5,0
2640_5,2792_14,0
2792_14,2079_1,0
2079_1,2377_34,0
2301_53,2547_6,0
2723_32,2204_0,0
2204_0,2696_12,0
2696_12,2294_23,0
2377_35,2267_8,0
2267_8,2079_0,0
2301_52,2171_21,0
2723_33,2204_1,0
2204_1,2547_7,0
2547_7,2755_54,0
2755_54,2294_22,0
2294_22,2696_13,0
2696_13,2952_3,0
2441_36,2487_6,0
2487_6,2780_5,0
2487_7,2780_4,0
2324_20,2300_18,0
2300_18,2108_15,0
2108_15,2276_11,0
2276_11,2699_40,0
2289_3,2491_0,0
2276_10,2108_14,0
2108_14,2796_2,0
2693_30,2300_19,0
2324_21,2289_2,0
2289_2,2699_41,0
2699_41,2491_1,0
2622_16,2694_4,0
2716_20,2593_7,0
2773_15,2429_29,0
2818_12,2307_43,0
2307_43,2223_15,0
2223_15,2987_13,0
2987_13,2682_2,0
2773_14,2850_5,0
2818_13,2307_42,0
2307_42,2883_14,0
2883_14,2682_3,0
2284_8,2745_43,0
2745_43,2080_5,0
2080_5,2480_10,0
2480_10,2858_23,0
2858_23,2829_9,0
2139_18,2991_15,0
2139_19,2745_42,0
2745_42,2480_11,0
2480_11,2858_22,0
2858_22,2080_4,0
2080_4,2930_3,0
2930_3,2641_44,0
2982_47,2499_33,0
2490_8,2756_11,0
2756_11,2399_10,0
2399_10,2096_3,0
2096_3,2222_29,0
2222_29,2206_11,0
2982_46,2206_10,0
2206_10,2222_28,0
2222_28,2490_9,0
2490_9,2756_10,0
2756_10,2399_11,0
2399_11,2096_2,0
2948_7,2285_1,0
2301_24,2071_39,0
2071_38,2285_0,0
2285_0,2948_6,0
2948_6,2494_18,0
2777_34,2219_8,0
2219_8,2007_0,0
2596_31,2443_5,0
2309_13,2518_0,0
2518_0,2996_0,0
2996_0,2462_2,0
2462_2,2321_4,0
2321_4,2989_43,0
2173_10,2219_9,0
2777_35,2321_5,0
2462_3,2539_6,0
2539_6,2989_42,0
2989_42,2309_12,0
2309_12,2300_2,0
2077_16,2980_6,0
2980_6,2821_28,0
2821_28,2337_2,0
2011_6,2030_1,0
2821_29,2980_7,0
2030_0,2736_38,0
2011_7,2557_4,0
2557_4,2214_2,0
2214_2,2947_40,0
2947_40,2697_10,0
2697_10,2576_3,0
2048_4,2728_41,0
2728_41,2022_13,0
2947_41,2557_5,0
2113_0,2445_17,0
2445_17,2105_7,0
2954_12,2541_2,0
2011_11,2223_3,0
2115_16,2850_15,0
2850_15,2445_16,0
2445_16,2646_0,0
2560_4,2011_10,0
2541_3,2202_5,0
2123_41,2362_2,0
2362_2,2198_16,0
2198_16,2421_4,0
2707_0,2479_30,0
2362_3,2198_17,0
2400_2,2379_12,0
2379_12,2129_31,0
2166_24,2746_39,0
2128_2,2855_40,0
2855_40,2875_10,0
2875_10,2753_8,0
2753_8,2355_3,0
2355_3,2383_49,0
2383_49,2532_22,0
2903_19,2130_13,0
2130_13,2437_2,0
2437_2,2374_4,0
2436_25,2855_41,0
2855_41,2128_3,0
